country_KR,city_EN,city_KR
콩고 민주공화국,Isiro,이시로
칠레,Easter Island,이스터 섬
콜롬비아,Pereira,페레이라
피지,Taveuni,타베우니
필리핀,Mati,마티
에스와티니,Manzini,만지니
대만,Matsu,마쓰
대만,Matsu,마쓰
일본,Matsumoto,마쓰모토
일본,Matsuyama,마쓰야마
스리랑카,Hambantota,함반토타
벨리즈,Belize City,벨리즈 시티
인도네시아,Waingapu,와잉아푸
쿡 군도,Mauke Island,마우케 섬
보츠와나,Maun,마운
프랑스령 폴리네시아,Maupiti,마우피티
그라나다,Grenada,그레나다
스리랑카,Dickwella,디크웰라
미얀마,Mawlamyine,모울메인
콩고,Brazzaville,브라자빌
바하마,Mayaguana,마야구아나
아프가니스탄,Maymana,마이마나
캐나다,Mayne Island,메인 아일랜드
캐나다,Mayo,마요
베네수엘라,Santo Domingo,산토도밍고
페루,Cajamarca,카하마르카
페루,Mazamari,마사마리
아프가니스탄,Mazar-i-Sharif,마자르이샤리프
잠비아,Mbala,음발라
콩고 민주공화국,Mbandaka,음반다카
앙골라,Mbanza-Congo,음반자콩고
탄자니아,Mbeya,음베야
탄자니아,Mbeya,음베야
미국,Saginaw,새기노
콩고 민주공화국,MbujiMayi,음부지마이
미국,McAllen,매캘런
오스트레일리아,McArthur River,매카서 리버
미국,Tacoma,터코마
미국,Carlsbad,칼즈배드
미국,McCook,맥쿡
미국,Knoxville,녹스빌
미국,McGrath,맥그래스
미국,Wrightstown,라이츠타운
미국,Jackson,잭슨
미국,Dallas,댈러스
미국,Salem,세일럼
미국,Bakersfield,베이커스필드
알제리,Mecheria,메체리아
인도네시아,Medan,메단
캐나다,Medicine Hat,메디슨 햇
콜롬비아,Medina,메디나
오스트레일리아,Meekatharra,미카타라
인도,Meerut,미루트
네팔,Meghauli,메가울리
노르웨이,Mehamn,메함
이란,Tehran,테헤란
중국,Meixian,메이셴
마샬 군도,Mejit Island,메지트 섬
미국,Mekoryuk,메코류크
인도네시아,Melonguane,멜롱우아네
오스트레일리아,Melbourne,멜버른
미국,Melbourne,멜버른
스페인,Melilla,멜리야
우루과이,Melo,멜로
일본,Memanbetsu,메만베쓰
독일,Memmingen,메밍겐
미국,Hot Springs,핫 스프링스
미국,Memphis,멤피스
파푸아뉴기니,Mendi,멘디
앙골라,Menongue,메노게
스페인,Menorca,메노르카
미국,Merced,머시드
푸에르토리코,Ponce,폰세
미국,Meridian,메리디언
오스트레일리아,Merimbula,메림불라
미국,Cordova,코르도바
수단,Merowe,메로웨
조지아,Mestia,메스티아
미국,Metlakatla,메틀라카틀라
프랑스,Metz/Nancy,메츠/낭시
멕시코,Mexico City,멕시코시티
미국,Meyers Chuck,메이어스 척
잠비아,Mfuwe,음푸웨
미국,Miami,마이애미
미국,Miami,마이애미
미국,Miami,마이애미
인도네시아,Miangas,미앙가스
중국,Mianyang,몐양
캐나다,Gaspe,가스페
미국,Greenville,그린빌
미국,Parkersburg,파커스버그
미국,Belleville,벨빌
미국,Macon,메이컨
오스트레일리아,Middlemount,미들마운트
미국,Midland,미들랜드
미국,Chicago,시카고
러시아,Tver,트베리
루마니아,Constanta,콘스탄차
일본,Yonago,요나고
이탈리아,Milan,밀라노
터키,Bodrum,보드룸
오스트레일리아,Mildura,밀두라
오스트레일리아,Miles,마일스
미국,Miles City,마일스 시티
마샬 군도,Mili Atoll,밀리 아톨
오스트레일리아,Milingimbi Island,밀링김비 섬
그리스,Milos,밀로스
미국,Milwaukee,밀워키
일본,Minamidaito,미나미다이토
인도네시아,Padang,파당
멕시코,Minatitlan,미나티틀란
러시아,Mineralnye Vody,미네랄니예 보디
아르헨티나,Buenos Aires,부에노스아이레스
나이지리아,Minna,민나
미국,Minneapolis,미니애폴리스
미국,Minot,미놋
벨라루시,Minsk,민스크
미국,Minto,민토
말레이시아,Miri,미리
콜롬비아,MiritI-Parana,미리티-파라나
러시아,Mirny,미르니
일본,Misawa,미사와
파푸아뉴기니,Misima Island,미시마 섬
리비아,Misurata,미스라타
미국,Missoula,미줄라
미국,Mitchell,미첼
쿡 군도,Mitiaro Island,미티아로 섬
리비아,Tripoli,트리폴리
일본,Miyakejima,미야케지마
일본,Miyakojima,미야코지마
일본,Miyazaki,미야자키
남아프리카,Mkuze,음쿠제
독일,Mnchengladbach,묀헨글라트바흐
독일,Mnster,뮌스터
피지,Moala Island,모알라 섬
가봉,Moanda,모안다
미국,Mobile,모빌
미국,Mobile,모빌
모잠비크,MocImboa da Praia,모심보아 다 프라이아
칠레,Castro,카스트로
미국,Modesto,모데스토
파키스탄,Mohenjo Daro,모헨조다로
벨라루시,Mogilev,모길료프
알제리,Constantine,콘스탄틴
모로코,Casablanca,카사블랑카
중국,Mohe,모허
코모로,Moheli,모엘리
케냐,Mombasa,몸바사
노르웨이,Mo i Rana,무 이 라나
필리핀,Masbate,마스바테
미국,Mojave,모하비
노르웨이,Molde,몰데
미국,Hoolehua,훌레후아
러시아,Khonuu,호누
파푸아뉴기니,Manus Island,마누스 섬
튀니지,Monastir,모나스티르
일본,Monbetsu,몬베쓰
미얀마,MongHsat,몽삿
잠비아,Mongu,몽구
말라위,Monkey Bay,몽키 베이
솔로몬 제도,Mono Island,모노 섬
미국,Bloomington,블루밍턴
미국,Monroe,먼로
엘살바드로,San Salvador,산살바도르
캐나다,Mont-Joli,몽-졸리
캐나다,Mont-Tremblant,몽트랑블랑
캐나다,Galiano Island,갈리아노 섬
미국,Montauk,몬톡
모나코,Fontvieille,퐁비에유
볼리비아,Monteagudo,몬테아구도
콜롬비아,MontelIbano,몬텔리바노
미국,Monterey,몬터레이
브라질,Montes Claros,몬치스 클라루스
우루과이,Montevideo,몬테비데오
미국,Montgomery,몽고메리
미국,Monticello,몬티첼로
포르투갈,Lisbon,리스본
프랑스,Montpellier,몽펠리에
캐나다,Montreal,몬트리올
캐나다,Montreal,몬트리올
캐나다,Montreal,몬트리올
미국,Montrose,몬트로즈
미얀마,Monywa,모니와
오스트레일리아,Moomba,뭄바
오스트레일리아,Melbourne,멜버른
미국,Southern Pines,서던 파인스
프랑스령 폴리네시아,Moorea,무레아
캐나다,Moosonee,무소니
인도네시아,Merauke,메라우케
말리,Mopti,모프티
스웨덴,Mora,모라
인도,Mundha Pande,문다 판데
마다가스카르,Morafenobe,모라페노베
오스트레일리아,Moranbah,모런바
세르비아,Kraljevo,크랄레보
오스트레일리아,Moree,모리
미국,Morgantown,모건타운
프랑스,Morlaix,모를레
오스트레일리아,Mornington Island,모닝턴 섬
파푸아뉴기니,Moro,모로
마다가스카르,Morombe,모롬베
마다가스카르,Morondava,모론다바
미국,Morristown,모리스타운
미국,Stowe,스토
브라질,Morro de Sao Paulo,모루 드 상 파울루
오스트레일리아,Moruya,모루야
미국,Moser Bay,모저 베이
탄자니아,Moshi,모시
레소토,Maseru,마세루
노르웨이,Mosjoen,모스옌
노르웨이,Rygge,리그
보스니아 헤르체고비나,Mostar,모스타르
이라크,Mosul,모술
바누아투,Mota Lava,모타 라바
모로코,Errachidia,에라치디아
차드,Moundou,문두
오스트레일리아,Mount Gambier,마운트 갬비어
오스트레일리아,Mount Gordon Mine,마운트 고든 마인
파푸아뉴기니,Mount Hagen,마운트 하겐
오스트레일리아,Mount Hotham,마운트 호섬
오스트레일리아,Mount Isa,마운트 아이사
오스트레일리아,Mount Keith,마운트 키스
오스트레일리아,Mount Magnet,마운트 마그넷
미국,Mountain Home,마운틴 홈
미국,Alaska,알래스카
우간다,Moyo Town,모요 타운
인도네시아,Tembagapura,템바가푸라
탄자니아,Mpanda,음판다
몽골,Moron,모론
남아프리카,Umtata,움타타
탄자니아,Mtwara,음트와라
대한민국,Muan,무안
콩고 민주공화국,Moanda,모안다
인도네시아,Bungo Regency,분고 리전시
인도네시아,Muara,무아라
중국,Mudanjiang,무단장
오스트레일리아,Mudgee,머지
말레이시아,Mukah,무카
오만,Mukhaizna,무카이즈나
인도네시아,Mukomuko,무코무코
파나마,Mulatupo,물라투포
케냐,Meru National Park,메루 국립공원
파키스탄,Multan,물탄
말레이시아,Mulu,물루
인도,Mumbai,뭄바이
솔로몬 제도,Munda,문다
과테말라,Flores,플로레스
인도,Mundra,문드라
독일,Munich,뮌헨
스페인,Murcia,무르시아
러시아,Murmansk,무르만스크
오스트레일리아,Murray Island,머리 섬
나이지리아,Lagos,라고스
프랑스령 폴리네시아,Moruroa,무루로아
터키,MuS,무슈
오만,Muscat,무스카트
케냐,Musiara,무시아라
미국,Muskegon,머스키건
캐나다,Muskoka,무스코카
캐나다,Muskrat Dam,머스크랫 댐
탄자니아,Musoma,무소마
짐바브웨,Mutare,무타레
인도네시아,Palu,팔루
파키스탄,Muzaffarabad,무자파라바드
인도,Muzaffarpur,무자파르푸르
말라위,MvuuCamp,음부 캠프
탄자니아,Mwanza,므완자
미얀마,Myeik,머에이크
미얀마,Myitkyina,미치나
우크라이나,Mykolaiv,미콜라이우
그리스,Mykonos,미코노스
미국,Myrtle Beach,머틀 비치
러시아,Mys-Kamenny,미스카멘니
인도,Mysore,마이소르
그리스,Mytilene,미틸리니
말라위,Mzuzu,음주주
베트남,SonLa,선라
인도네시아,Nabire,나비레
모잠비크,Nacala,나칼라
피지,Nadi,나디
모로코,Nador,나도르
러시아,Nadym,나딤
미국,El Centro,엘 센트로
필리핀,Naga,나가
일본,Nagasaki,나가사키
일본,Nagoya,나고야
인도네시아,Tahuna,타후나
일본,Okinawa,오키나와
캐나다,Nain,나인
사우디아라비아,Najran,나즈란
일본,Nakashibetsu,나카시베쓰
아제르바이잔,Nakhchivan,나흐치반
태국,Nakhon Phanom,나콘파놈
태국,Nakhon Ratchasima,나콘라차시마
태국,Nakhon Si Thammarat,나콘시탐마랏
캐나다,Greenstone,그린스톤
케냐,Nakuru,나쿠루
인도,Bikaner,비카네르
러시아,Nalchik,날치크
우즈베키스탄,Namangan,나망간
앙골라,Namibe,나미베
인도네시아,Namlea,남레아
마샬 군도,Namdrik Atoll,남드릭 아톨
모잠비크,Nampula,남풀라
인도네시아,NamroleBuru,남롤레 부루
노르웨이,Namsos,남소스
태국,Nan,난
캐나다,Nanaimo,나나이모
캐나다,Nanaimo,나나이모
중국,Nanchang,난창
중국,Nanchong,난충
캐나다,Nanisivik,나니시비크
중국,Nanjing,난징
일본,Shirahama,시라하마
중국,Nanning,난닝
그린란드,Nanortalik,나노르탈릭
미얀마,Nansang,난상
프랑스,Nantes,낭트
중국,Nantong,난퉁
미국,Nantucket,낸터컷
미국,Nanwalek,난왈렉
중국,Nanyang,난양
케냐,Nanyuki,나뉴키
미국,Napa,나파
미국,Napakiak,나파키아크
미국,Napaskiak,나파스키아크
이탈리아,Naples,나폴리
미국,Naples,네이플스
프랑스령 폴리네시아,Napuka,나푸카
오스트레일리아,Naracoorte,나라쿠트
태국,Narathiwat,나라티왓
러시아,Astrakhan,아스트라한
일본,Tokyo,도쿄
오스트레일리아,Narrabri,내러브리
오스트레일리아,Narrandera,내러안데라
그린란드,Narsarsuaq,나르사르수아크
노르웨이,Narvik,나르비크
러시아,Naryan-Mar,나랸마르
키르기스스탄,Naryn,나린
미국,Pensacola,펜서콜라
미국,Nashville,내슈빌
미국,Nashville,내슈빌
이라크,Nasiriyah,나시리야
캐나다,Natashquan,나타시쿠안
미국,Natchez,내치즈
라오스,Xam Neua,삼느아
캐나다,Natuashish,나투아쉬시
미국,Naukati Bay,노카티 베이
나우루,NauruIsland,나우루 섬
피지,Suva,수바
이탈리아,Catania,카타니아
브라질,Navegantes,나베간테스
우즈베키스탄,Navoiy,나보이
파키스탄,Nawabshah,나와브샤
그리스,Naxos,낙소스
미얀마,Naypyidaw,네피도
가봉,Ndende,은덴데
차드,N'Djamena,은자메나
콩고 민주공화국,Kinshasa,킨샤사
콩고 민주공화국,Kinshasa,킨샤사
그리스,Volos,볼로스
아르헨티나,Necochea,네코체아
자메이카,Negril,네그릴
이디오피아,Nekemte,네켐테
미국,Las Vegas,라스베이거스
뉴질랜드,Nelson,넬슨
미국,Nelson Lagoon,넬슨 라군
카보베르데,Praia,프라이아
모리타니아,Nema,네마
캐나다,Nemiscau,네미스카우
사우디아라비아,NeomBay,네옴 베이
네팔,Nepalgunj,네팔군지
그린란드,Ittoqqortoormiit,이토쿼토르미트
인도,Kolkata,콜카타
독일,Neubrandenburg,노이브란덴부르크
터키,NevSehir,네브셰히르
이란,Ahwaz,아흐바즈
미국,Bedford,베드포드
바하마,New Bight,뉴 바이트
미국,Braunfels,브라운펠스
미국,Olathe,올레이스
일본,Sapporo,삿포로
나이지리아,Ado-Ekiti,아도에키티
파키스탄,Gwadar,과다르
일본,Ishigaki,이시가키
포르투갈,Lisbon,리스본
스페인,Madrid,마드리드
인도네시아,Mentawai Islands,멘타와이 제도
뉴질랜드,Plymouth,플리머스
미국,Stuyahok,스투야호크
일본,Tanegashima,다네가시마
미국,Newark,뉴어크
영국,Newcastle,뉴캐슬
남아프리카,Newcastle,뉴캐슬
오스트레일리아,Newcastle,뉴캐슬
오스트레일리아,Newman,뉴먼
미국,Newport,뉴포트
미국,Newport,뉴포트
미국,Newport,뉴포트
영국,Newquay,뉴키
미국,Newtok,뉴톡
남아프리카,Ngala,응갈라
카메룬,Ngaoundere,응가운데레
중국,Shiquanhe,스취안허
인도네시아,Cepu,체푸
인도네시아,DenpasarBali,덴파사르 발리
미국,Niagara Falls,나이아가라 폴스
토고,Niamtougou,니암투구
프랑스령 폴리네시아,Niau,니아우
프랑스,Nice,니스
오스트레일리아,Nifty Copper Mine,니프티 구리 광산
미국,Nightmute,나이트뮤트
일본,Niigata,니가타
미국,Nikolai,니콜라이
러시아,Nikolayevsk-on-Amur,니콜라예프스크나아무레
미국,Nikolski,니콜스키
키리바시,Nikunau,니쿠나우
프랑스,NImes,님
중국,Ningbo,닝보
중국,Ninglang,닝랑
필리핀,Manila,마닐라
세르비아,Nis,니시
통가,Niuafo'ou,니우아포오우
통가,Niuatoputapu,니우아토푸타푸
니우에,Niue Island,니우에 섬
러시아,Nizhneangarsk,니즈네앙가르스크
러시아,Nizhnevartovsk,니즈네바르톱스크
러시아,Nizhny Novgorod,니즈니노브고로드
탄자니아,Njombe,음좀베
콩고 민주공화국,Kolo,콜로
나이지리아,Abuja,아부자
미국,Noatak,노아탁
멕시코,Nogales,노갈레스
러시아,Nogliki,노글리키
베트남,Hanoi,하노이
인도,Delhi,델리
미국,Nome,놈
미국,Nondalton,논달턴
라오스,Nong Khang,농캉
키리바시,Nonouti,노노우티
인도네시아,Yahukimo,야후키모
캐나다,Paulatuk,폴라투크
독일,Norderney,노르데르나이
미국,Norfolk,노퍽
노퍽섬(오스트레일리아),Norfolk Island,노퍽 섬
자메이카,Kingston,킹스턴
캐나다,Norman Wells,노먼 웰스
오스트레일리아,Normanton,노먼턴
스웨덴,Norrkping,노르셰핑
바누아투,Norsup,노르숩
캐나다,North Battleford,노스 배틀포드
캐나다,North Bay,노스 베이
터크스케이커스 제도,North Caicos,노스 카이코스
미국,Clarksburg,클락스버그
미국,Bowman,보먼
바하마,North Eleuthera,노스 엘루테라
미국,Hollywood,할리우드
미국,North Platte,노스 플랫
영국,North Ronaldsay,노스 로널드세이
바하마,Bimini,비미니
캐나다,North Spirit Lake,노스 스피릿 레이크
미국,Whale Pass,웨일 패스
미국,St. Augustine,세인트 오거스틴
미국,Presque Isle,프레스크 아일
오스트레일리아,Northern Peninsula,노던 페닌슐라
캐나다,Fort Nelson,포트 넬슨
미국,Northway,노스웨이
미국,Muscle Shoals,머슬 쇼얼스
미국,Highfill,하피
미국,Panama City,파나마 시티
캐나다,Terrace,테라스
캐나다,Norway House,노르웨이 하우스
영국,Norwich,노리치
미국,Norwood,노우드
코스타리카,Nosara,노사라
이란,Nowshahr,노우샤르
일본,Wajima,와지마
노르웨이,Notodden,노토덴
인도네시아,Jember,젬베르
모리타니아,Nouadhibou,누아디부
모리타니아,Nouakchott,누악쇼트
뉴칼레도니아,Noumea,누메아
알제리,Ghardaia,가르다이아
세르비아,Novi Sad,노비사드
러시아,Novosibirsk,노보시비르스크
러시아,Novy Urengoy,노비우렌고이
러시아,Noyabrsk,노야브르스크
인도,Vijayawada,비자야와다
우루과이,Salto,살토
미국,Nuiqsut,누익수트
프랑스령 폴리네시아,Nuku Hiva,누쿠 히바
우즈베키스탄,Nukus,누쿠스
프랑스령 폴리네시아,Nukutavake,누쿠타바케
프랑스령 폴리네시아,Nukutepipi,누쿠테피피
미국,Nulato,눌라토
미국,Nunapitchuk,누나피추크
인도네시아,Nunukan,누누칸
독일,Nuremberg,뉘른베르크
카자흐스탄,Astana,아스타나
솔로몬 제도,Gizo,기조
그린란드,Nuuk,누크
러시아,Nyagan,냐간
수단,Nyala,냐라
미얀마,Bagan/Nyaung,바간/냐웅
중국,Nyingchi,닝치
러시아,Nyurba,뉴르바
남아프리카,Johannesburg,요하네스버그
미국,Pontiac,폰티악
미국,Oakland,오클랜드
영국,Oban,오번
콜롬비아,Puerto InIrida,푸에르토 이니리다
독일,Oberpfaffenhofen,오버파펜호펜
파푸아뉴기니,Obo,오보
미국,Ocala,오칼라
캐나다,Ocean Falls,오션 폴스
미국,Key Largo,키 라르고
미국,Oceanside,오션사이드
일본,odate-Noshiro,오다테노시로
우크라이나,Odesa,오데사
코트디부아르,Odienne,오디엔
동티모르,Oecussi,오에쿠시
인도네시아,Labuha,라부하
미국,Omaha,오마하
아메리칸 사모아,Ofu Island,오푸 섬
미국,Ogden,오그덴
미국,Ogdensburg,오그덴스버그
가이아나,Georgetown,조지타운
캐나다,Ogoki,오고키
미국,Chicago,시카고
미국,Columbus,컬럼버스
