intent,question
parking_fee_info,주차 요금 정산은 어떻게 해요
parking_fee_info,주차비 얼마 나올까요
parking_fee_info,주차 요금 상세 내역 알려주세요
parking_fee_info,주차 요금 얼마예요
parking_fee_info,주차 요금 확인하는 법
parking_fee_info,주차 요금 결제 수단이 궁금해요
parking_fee_info,주차 요금 할인 적용은 어떻게 받나요
parking_fee_info,주차비 감면 대상인지 확인해주세요
parking_fee_info,공항 주차 요금 얼마예요
parking_fee_info,주차 요금은 어떻게 계산되나요
parking_fee_info,주차 요금 할인 받을 수 있는 방법은요
parking_fee_info,주차 요금 관련 문의합니다
parking_fee_info,주차비 얼마나 들어요
parking_fee_info,주차 요금 상세 정보 알려주세요
parking_fee_info,주차 요금 계산 좀 도와주세요
parking_fee_info,주차비 할인되는 조건이 있나요
parking_fee_info,주차 요금 정산 어디서 하나요
parking_fee_info,주차 요금 얼마 내야 해요
parking_fee_info,주차 요금 감면 받을 수 있나요
parking_fee_info,주차 요금 궁금한데요
parking_fee_info,주차비 얼마인지 알려줘
parking_fee_info,주차 요금표 어디서 볼 수 있나요
parking_fee_info,주차 요금 계산하는 법 알려주세요
parking_fee_info,주차 할인 대상인지 확인하고 싶어요
parking_fee_info,주차비 결제 어떻게 해요
parking_fee_info,주차 요금 얼마 나올지 예상 좀요
parking_fee_info,주차 요금 관련 질문 있습니다
parking_fee_info,주차 요금 궁금해요 간단
parking_fee_info,주차 요금 알려줘
parking_fee_info,주차비 얼마야
parking_fee_info,주차 요금 좀 알려주세요
parking_fee_info,주차 요금 확인
parking_fee_info,주차 요금에 대한 정보
parking_fee_info,주차 요금 결제는 여기서 되나요
parking_fee_info,주차비 할인 혜택 있나요 간단
parking_fee_info,주차 요금 감면되나요
parking_fee_info,주차 요금 문의
parking_fee_info,주차 요금 어떻게 돼요
parking_fee_info,주차 요금 계산기 있나요
parking_fee_info,주차비 얼마 나오는지 알려주세요
parking_fee_info,주차 요금 사전 결제 가능한가요
parking_fee_info,주차 요금 정산은 어디서 해요 구어체
parking_fee_info,주차 요금 얼마나 나올까
parking_fee_info,주차비 할인되나요 간단
parking_fee_info,주차 요금 감면 여부 확인해주세요
parking_fee_info,주차 요금 관련해서요
parking_fee_info,주차비 얼마인지 알려줄래
parking_fee_info,주차 요금 상세히 알려주세요
parking_fee_info,주차 요금표 볼 수 있나요
parking_fee_info,주차 요금 할인 받을 수 있는 방법
parking_fee_info,주차비 결제는 어떻게 해요 구어체
parking_fee_info,주차 요금 얼마 정도 생각하면 돼요
parking_fee_info,주차 요금 궁금한데요 구어체
parking_fee_info,주차비 얼마 나와
parking_fee_info,주차 요금 할인받는 법
parking_fee_info,주차 요금 감면 가능한가요 간단
parking_fee_info,주차 요금 문의 좀요
parking_fee_info,주차 요금 알려줘요
parking_fee_info,주차 요금 계산해 주세요
parking_fee_info,주차비 얼마나 나올지
parking_fee_info,주차 요금 미리 낼 수 있나요
parking_fee_info,주차 요금 정산은 어떻게 하는 건가요
parking_fee_info,주차 요금 얼마나 드나요
parking_fee_info,주차 할인되는 차량은
parking_fee_info,주차 요금 감면되려면요
parking_fee_info,주차 요금 관련 정보
parking_fee_info,주차비 얼마 정도 나올까요
parking_fee_info,주차 요금 표 좀
parking_fee_info,주차 요금 할인되나요
parking_fee_info,주차 요금 결제 방식
parking_fee_info,주차 요금 궁금합니다
parking_fee_info,주차비 얼마야 짧게
parking_fee_info,주차 요금 안내 좀
parking_fee_info,주차 요금 계산 좀요
parking_fee_info,주차비 얼마나 나올까요 간단
parking_fee_info,주차 요금 사전 결제
parking_fee_info,주차 요금 정산 어떻게 하는지
parking_fee_info,주차 요금 궁금해서요
parking_fee_info,주차비 알려줘
parking_fee_info,주차 요금 할인되는 거 있니
parking_fee_info,주차 요금 문의예요
parking_fee_info,주차 요금은 어떻게 계산되나요 자세히
parking_fee_info,주차 요금 얼마나 예상해야 하나요
parking_fee_info,주차 요금 미리 낼 수 있어요
parking_fee_info,주차 요금 정산 기계 어디에 있어요
parking_fee_info,주차 요금 정보 좀 주세요
parking_fee_info,주차비 얼마인지 알려주세요 정중
parking_fee_info,주차 요금 표 있나요
parking_fee_info,주차 요금 할인받는 법 알려주세요
parking_fee_info,주차 요금 감면 대상이 되나요
parking_fee_info,주차 요금 문의 좀 할게요
parking_fee_info,주차 요금 얼마 내면 돼요
parking_fee_info,주차 요금 미리 정산할 수 있나요
parking_fee_info,주차 요금 결제는 카드만 되나요
parking_fee_info,주차 요금에 대한 설명 부탁드립니다
parking_fee_info,주차 요금은 얼마입니까
parking_fee_info,주차비용에 대해 알고 싶어요
parking_fee_info,주차 요금 궁금한 사항이 있어요
parking_fee_info,주차비 할인 여부 알려주세요
parking_fee_info,주차 요금 감면 대상인지 확인요
parking_fee_info,주차 요금 어떻게 하면 되나요
parking_fee_info,주차 요금 관련해서 알고 싶어요
parking_fee_info,주차 요금 상세 내용 부탁드립니다
parking_fee_info,주차비 사전 결제 가능한가요
parking_fee_info,주차 요금 정산은 어디서 하면 되나요
parking_fee_info,주차 요금 계산 도와주실 수 있나요
parking_fee_info,주차비 할인 혜택은 어떤 것들이 있나요
parking_fee_info,주차 요금 감면 조건이 궁금해요
parking_fee_info,주차 요금은 어떻게 내야 하나요
parking_fee_info,주차 요금 정보 찾아주세요
parking_fee_info,주차비 얼마쯤 나오나요
parking_fee_info,주차 요금에 대한 정보 좀
parking_fee_info,주차 요금 할인되는 게 뭐예요
parking_fee_info,주차 요금 감면은 어떻게 신청하나요
parking_fee_info,주차 요금에 대해 질문 있어요
parking_fee_info,주차 요금표 어디에 있나요
parking_fee_info,주차 요금 할인되는지 봐주세요
parking_fee_info,주차 요금 결제는 앱으로 되나요
parking_fee_info,주차 요금 얼마 나올지 대략적으로
parking_fee_info,주차비 할인 좀요
parking_fee_info,주차 요금 감면 가능한지 알려주세요
parking_fee_info,주차 요금 문의 좀
parking_fee_info,주차 요금은 몇 시부터 적용되나요
parking_fee_info,주차 요금 계산해 볼 수 있나요
parking_fee_info,주차비 얼마 나올지 예측 좀요
parking_fee_info,주차 요금 사전 결제 시 할인되나요
parking_fee_info,주차 요금 정산할 때 주의할 점
parking_fee_info,주차 요금에 대해 자세히 알려주세요
parking_fee_info,주차비용 얼마나 들지
parking_fee_info,주차 요금 궁금해서요 정중
parking_fee_info,주차비 할인 혜택 목록 알려주세요
parking_fee_info,주차 요금 감면되는 차량 번호 확인
parking_fee_info,주차 요금 문의하려고요
parking_fee_info,주차 요금은 현장에서 결제 가능한가요
parking_fee_info,주차 요금 계산 서비스 있나요
parking_fee_info,주차비 얼마나 예상해야 할까요
parking_fee_info,주차 요금에 대한 정보 얻고 싶어요
parking_fee_info,주차비 할인되는 카드 있나요
parking_fee_info,주차 요금 감면 대상 여부 확인
parking_fee_info,주차 요금 관련해서 질문
parking_fee_info,주차 요금 얼마 나올지 알려줄 수 있나요
parking_fee_info,제1터미널 단기 주차장 지하 1층에 하루 정도 주차할 예정인데 시간당 요금과 24시간 주차 시 총 주차 요금은 어떻게 계산되나요
parking_fee_info,제2터미널 장기 주차장 P3에 다음 주부터 5일간 주차할 계획인데 장기 주차의 일일 요금과 총 5일간의 예상 주차 요금을 알려주세요
parking_fee_info,제가 경차를 운전하는데 제1터미널 주차타워 동편 장기 주차장을 이용할 경우 주차 요금 감면 혜택을 받을 수 있는지 그리고 감면율은 어떻게 되는지 궁금합니다
parking_fee_info,제2터미널 단기 주차장 지상 1층에 주차할 예정인데 다자녀 가구 할인 혜택이 적용되는지 필요 서류는 무엇인지 자세히 알려주세요
parking_fee_info,제1터미널 단기 주차장 지하 2층에 주차하고 카드 결제하려고 하는데 어떤 신용카드사에서 주차 요금 할인이 가능한지 알려주실 수 있을까요
parking_fee_info,만약 제2터미널 장기 주차 P4에 3시간 정도만 잠시 주차할 경우 단기 요금으로 적용되는지 아니면 장기 요금이 적용되는지 궁금합니다
parking_fee_info,제가 장애인 등록 차량인데 제1터미널 단기 주차장 지상 1층에 주차할 때 주차 요금 면제 또는 감면 혜택이 있는지 있다면 증빙 서류는 무엇인지 알고 싶습니다
parking_fee_info,제2터미널 주차타워 서편에 장기 주차를 하려고 하는데 사전 정산 시스템을 이용하면 주차 요금이 더 저렴해지거나 추가 할인이 되는 부분이 있나요
parking_fee_info,만약 제1터미널 장기 주차 P1에 차량을 주차하고 10일 후에 돌아올 경우 10일간의 총 주차 요금이 얼마 정도 나올지 대략적으로 알려주실 수 있나요
parking_fee_info,제2터미널 단기 주차장 이용 시 혹시 친환경 차량에 대한 주차 요금 할인이 적용되는지 궁금합니다 된다면 어떤 종류의 차량이 해당되나요
parking_fee_info,안녕하세요 이번에 제1터미널 단기 주차장 지하 1층에 하루 정도 차를 댈 예정인데요 시간당 주차 요금은 어떻게 되고 혹시 24시간 주차 시 총 요금은 얼마쯤 나올지 자세히 알려주실 수 있으세요
parking_fee_info,제2터미널 장기 주차장 P3에 다음 주부터 5일간 주차할 건데 장기 주차 일일 요금이랑 총 5일간 주차비가 얼마나 나올지 대충이라도 알려줄 수 있어
parking_fee_info,가 경차를 타고 왔는데 제1터미널 주차타워 동편 장기 주차장을 이용하면 주차 요금 감면 혜택을 받을 수 있는지 그리고 감면율은 어떻게 되는지 궁금합니다
parking_fee_info,2터미널 단기 주차장 지상 1층에 주차하려고 하는데 다자녀 가구 할인 혜택이 적용되는지 혹시 관련 서류는 뭐가 필요한지 자세히 설명해 주실래요
parking_fee_info,안녕하세요 제1터미널 단기 주차장 지하 2층에 주차하고 카드 결제하려고 하는데 혹시 특정 신용카드사에서 주차 요금 할인이 가능한지 미리 알 수 있을까요
parking_fee_info,만약 제2터미널 장기 주차 P4에 3시간 정도만 잠깐 주차할 경우 이게 단기 요금으로 적용되는 건지 아니면 장기 요금이 적용되는 건지 명확하게 알려주세요
parking_fee_info,제가 장애인 등록 차량이라서요 제1터미널 단기 주차장 지상 1층에 주차할 때 주차 요금 면제 또는 감면 혜택이 있는지 있다면 어떤 증빙 서류를 제시해야 하는지 알고 싶습니다
parking_fee_info,2터미널 주차타워 서편에 장기 주차를 하려고 하는데 사전 정산 시스템을 이용하면 주차 요금이 더 저렴해지거나 추가 할인이 되는 부분이 있나요 아니면 현장 결제랑 똑같은가요
